num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
1,5.000000,4.626716,0.000958,0.000145,499521.000000,3199534.602384,24995.346024,99927.000000,0.000133,4,1
6,14.000000,7.132397,0.006720,0.000774,496640.000000,3197522.347541,24989.734276,99632.000000,0.002235,2,1
6,5.000000,5.340891,0.006780,0.000784,496610.000000,3197490.302195,24989.574050,99626.000000,0.000798,2,1
2,5.000000,5.111099,0.000978,0.000149,499511.000000,3199524.380186,24995.243802,99925.000000,0.000266,4,1
4,12.000000,5.909588,0.006876,0.000792,496562.000000,3197466.663842,24989.514954,99622.000000,0.001277,2,1
8,16.000000,7.808919,0.007132,0.000811,496434.000000,3197404.192491,24989.358775,99614.000000,0.003406,2,1
1,5.000000,4.566410,0.000988,0.000150,499506.000000,3199519.813776,24995.198138,99924.000000,0.000133,4,1
3,5.000000,4.548926,0.007162,0.000815,496419.000000,3197390.545712,24989.290542,99611.000000,0.000399,2,1
3,6.000000,6.450559,0.001024,0.000156,499488.000000,3199500.462098,24995.004621,99921.000000,0.000479,4,1
11,7.000000,6.550209,0.007316,0.000838,496342.000000,3197318.493412,24988.930280,99600.000000,0.002049,2,1
4,11.000000,5.459138,0.007404,0.000845,496298.000000,3197296.656861,24988.875689,99596.000000,0.001171,2,1
3,7.000000,6.542847,0.001066,0.000162,499467.000000,3199480.833557,24994.808336,99918.000000,0.000559,4,1
1,8.000000,4.065202,0.007420,0.000846,496290.000000,3197292.591658,24988.865526,99595.000000,0.000213,2,1
2,9.000000,4.519162,0.007456,0.000849,496272.000000,3197283.553335,24988.842930,99593.000000,0.000479,2,1
9,6.000000,6.051730,0.007564,0.000866,496218.000000,3197229.087768,24988.570602,99584.000000,0.001437,2,1
6,14.000000,7.132397,0.007732,0.000879,496134.000000,3197186.293387,24988.463616,99578.000000,0.002235,2,1
4,8.000000,7.646589,0.001130,0.000172,499435.000000,3199450.247200,24994.502472,99914.000000,0.000852,4,1
4,12.000000,5.909588,0.007828,0.000887,496086.000000,3197162.655034,24988.404520,99574.000000,0.001277,2,1
8,16.000000,7.808919,0.008084,0.000906,495958.000000,3197100.183683,24988.248342,99566.000000,0.003406,2,1
3,5.000000,4.548926,0.008114,0.000910,495943.000000,3197086.536904,24988.180108,99563.000000,0.000399,2,1
1,5.000000,4.626716,0.001140,0.000173,499430.000000,3199445.620483,24994.456205,99913.000000,0.000133,4,1
16,8.000000,7.995698,0.008370,0.000950,495815.000000,3196958.605735,24987.540452,99547.000000,0.003406,2,1
2,5.000000,5.111099,0.001160,0.000176,499420.000000,3199435.398286,24994.353983,99911.000000,0.000266,4,1
4,11.000000,5.459138,0.008458,0.000957,495771.000000,3196936.769183,24987.485861,99543.000000,0.001171,2,1
1,5.000000,4.566410,0.001170,0.000178,499415.000000,3199430.831875,24994.308319,99910.000000,0.000133,4,1
1,8.000000,4.065202,0.008474,0.000959,495763.000000,3196932.703981,24987.475698,99542.000000,0.000213,2,1
2,9.000000,4.519162,0.008510,0.000961,495745.000000,3196923.665658,24987.453102,99540.000000,0.000479,2,1
9,6.000000,6.051730,0.008618,0.000978,495691.000000,3196869.200091,24987.180774,99531.000000,0.001437,2,1
3,6.000000,6.450559,0.001206,0.000184,499397.000000,3199411.480197,24994.114802,99907.000000,0.000479,4,1
6,5.000000,5.340891,0.008678,0.000988,495661.000000,3196837.154745,24987.020547,99525.000000,0.000798,2,1
3,7.000000,6.542847,0.001248,0.000190,499376.000000,3199391.851657,24993.918517,99904.000000,0.000559,4,1
16,8.000000,7.995698,0.008934,0.001028,495533.000000,3196709.223576,24986.380891,99509.000000,0.003406,2,1
11,7.000000,6.550209,0.009088,0.001051,495456.000000,3196637.171276,24986.020630,99498.000000,0.002049,2,1
4,8.000000,7.646589,0.001312,0.000200,499344.000000,3199361.265299,24993.612653,99900.000000,0.000852,4,1
1,5.000000,4.626716,0.001322,0.000201,499339.000000,3199356.638583,24993.566386,99899.000000,0.000133,4,1
6,14.000000,7.132397,0.009256,0.001064,495372.000000,3196594.376895,24985.913644,99492.000000,0.002235,2,1
6,5.000000,5.340891,0.009316,0.001074,495342.000000,3196562.331549,24985.753417,99486.000000,0.000798,2,1
2,5.000000,5.111099,0.001342,0.000204,499329.000000,3199346.416385,24993.464164,99897.000000,0.000266,4,1
4,12.000000,5.909588,0.009412,0.001082,495294.000000,3196538.693196,24985.694321,99482.000000,0.001277,2,1
8,16.000000,7.808919,0.009668,0.001101,495166.000000,3196476.221845,24985.538143,99474.000000,0.003406,2,1
1,5.000000,4.566410,0.001352,0.000206,499324.000000,3199341.849975,24993.418500,99896.000000,0.000133,4,1
3,5.000000,4.548926,0.009698,0.001105,495151.000000,3196462.575066,24985.469909,99471.000000,0.000399,2,1
3,6.000000,6.450559,0.001388,0.000212,499306.000000,3199322.498297,24993.224983,99893.000000,0.000479,4,1
11,7.000000,6.550209,0.009852,0.001128,495074.000000,3196390.522766,24985.109648,99460.000000,0.002049,2,1
4,11.000000,5.459138,0.009940,0.001135,495030.000000,3196368.686214,24985.055056,99456.000000,0.001171,2,1
3,7.000000,6.542847,0.001430,0.000218,499285.000000,3199302.869756,24993.028698,99890.000000,0.000559,4,1
1,8.000000,4.065202,0.009956,0.001136,495022.000000,3196364.621012,24985.044893,99455.000000,0.000213,2,1
2,9.000000,4.519162,0.009992,0.001139,495004.000000,3196355.582689,24985.022297,99453.000000,0.000479,2,1
9,6.000000,6.051730,0.010100,0.001156,494950.000000,3196301.117122,24984.749970,99444.000000,0.001437,2,1
6,14.000000,7.132397,0.010268,0.001169,494866.000000,3196258.322741,24984.642984,99438.000000,0.002235,2,1
4,8.000000,7.646589,0.001494,0.000227,499253.000000,3199272.283398,24992.722834,99886.000000,0.000852,4,1
4,12.000000,5.909588,0.010364,0.001177,494818.000000,3196234.684388,24984.583888,99434.000000,0.001277,2,1
8,16.000000,7.808919,0.010620,0.001196,494690.000000,3196172.213037,24984.427709,99426.000000,0.003406,2,1
3,5.000000,4.548926,0.010650,0.001200,494675.000000,3196158.566258,24984.359475,99423.000000,0.000399,2,1
1,5.000000,4.626716,0.001504,0.000229,499248.000000,3199267.656682,24992.676567,99885.000000,0.000133,4,1
16,8.000000,7.995698,0.010906,0.001240,494547.000000,3196030.635089,24983.719820,99407.000000,0.003406,2,1
2,5.000000,5.111099,0.001524,0.000232,499238.000000,3199257.434484,24992.574345,99883.000000,0.000266,4,1
4,11.000000,5.459138,0.010994,0.001247,494503.000000,3196008.798537,24983.665228,99403.000000,0.001171,2,1
1,5.000000,4.566410,0.001534,0.000233,499233.000000,3199252.868074,24992.528681,99882.000000,0.000133,4,1
1,8.000000,4.065202,0.011010,0.001249,494495.000000,3196004.733335,24983.655065,99402.000000,0.000213,2,1
2,9.000000,4.519162,0.011046,0.001251,494477.000000,3195995.695012,24983.632469,99400.000000,0.000479,2,1
9,6.000000,6.051730,0.011154,0.001268,494423.000000,3195941.229445,24983.360142,99391.000000,0.001437,2,1
3,6.000000,6.450559,0.001570,0.000240,499215.000000,3199233.516396,24992.335164,99879.000000,0.000479,4,1
