num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
2,3.000000,2.670446,0.002750,0.000410,498625.000000,3198687.741437,24995.565637,99729.000000,0.000160,2,1
1,5.000000,4.864382,0.002760,0.000412,498620.000000,3198682.877054,24995.558250,99728.000000,0.000133,2,1
1,4.000000,4.188707,0.002768,0.000413,498616.000000,3198678.688348,24995.551426,99727.000000,0.000106,2,1
2,3.000000,2.670446,0.002780,0.000415,498610.000000,3198673.347457,24995.524721,99725.000000,0.000160,2,1
1,3.000000,2.555549,0.002786,0.000415,498607.000000,3198670.791907,24995.499166,99724.000000,0.000080,2,1
2,4.000000,3.823295,0.002802,0.000418,498599.000000,3198663.145318,24995.422700,99722.000000,0.000213,2,1
2,7.000000,6.698595,0.002830,0.000422,498585.000000,3198649.748127,24995.404869,99720.000000,0.000373,2,1
2,4.000000,3.823295,0.002846,0.000424,498577.000000,3198642.101538,24995.328403,99718.000000,0.000213,2,1
1,4.000000,4.188707,0.002854,0.000426,498573.000000,3198637.912831,24995.321579,99717.000000,0.000106,2,1
2,3.000000,2.670446,0.002866,0.000427,498567.000000,3198632.571940,24995.294875,99715.000000,0.000160,2,1
2,8.000000,7.713378,0.002898,0.000432,498551.000000,3198617.145183,24995.275352,99713.000000,0.000426,2,1
1,5.000000,4.864382,0.002908,0.000434,498546.000000,3198612.280801,24995.267965,99712.000000,0.000133,2,1
2,8.000000,7.713378,0.002940,0.000438,498530.000000,3198596.854044,24995.248443,99710.000000,0.000426,2,1
2,4.000000,3.823295,0.002956,0.000441,498522.000000,3198589.207455,24995.171977,99708.000000,0.000213,2,1
1,3.000000,2.555549,0.002962,0.000442,498519.000000,3198586.651905,24995.146422,99707.000000,0.000080,2,1
1,5.000000,4.864382,0.002972,0.000443,498514.000000,3198581.787523,24995.139035,99706.000000,0.000133,2,1
1,3.000000,2.555549,0.002978,0.000444,498511.000000,3198579.231973,24995.113479,99705.000000,0.000080,2,1
2,7.000000,6.698595,0.003006,0.000448,498497.000000,3198565.834783,24995.095648,99703.000000,0.000373,2,1
1,4.000000,4.188707,0.003014,0.000449,498493.000000,3198561.646076,24995.088824,99702.000000,0.000106,2,1
2,8.000000,7.713378,0.003046,0.000454,498477.000000,3198546.219319,24995.069302,99700.000000,0.000426,2,1
2,7.000000,6.698595,0.003074,0.000458,498463.000000,3198532.822129,24995.051471,99698.000000,0.000373,2,1
2,3.000000,2.670446,0.003086,0.000460,498457.000000,3198527.481238,24995.024767,99696.000000,0.000160,2,1
1,5.000000,4.864382,0.003096,0.000462,498452.000000,3198522.616855,24995.017380,99695.000000,0.000133,2,1
1,4.000000,4.188707,0.003104,0.000463,498448.000000,3198518.428148,24995.010556,99694.000000,0.000106,2,1
2,3.000000,2.670446,0.003116,0.000465,498442.000000,3198513.087257,24994.983851,99692.000000,0.000160,2,1
1,3.000000,2.555549,0.003122,0.000465,498439.000000,3198510.531708,24994.958296,99691.000000,0.000080,2,1
2,4.000000,3.823295,0.003138,0.000468,498431.000000,3198502.885118,24994.881830,99689.000000,0.000213,2,1
2,7.000000,6.698595,0.003166,0.000472,498417.000000,3198489.487928,24994.863999,99687.000000,0.000373,2,1
2,4.000000,3.823295,0.003182,0.000474,498409.000000,3198481.841338,24994.787533,99685.000000,0.000213,2,1
1,4.000000,4.188707,0.003190,0.000476,498405.000000,3198477.652632,24994.780709,99684.000000,0.000106,2,1
2,3.000000,2.670446,0.003202,0.000477,498399.000000,3198472.311741,24994.754004,99682.000000,0.000160,2,1
2,8.000000,7.713378,0.003234,0.000482,498383.000000,3198456.884984,24994.734482,99680.000000,0.000426,2,1
1,5.000000,4.864382,0.003244,0.000484,498378.000000,3198452.020602,24994.727095,99679.000000,0.000133,2,1
2,8.000000,7.713378,0.003276,0.000489,498362.000000,3198436.593845,24994.707573,99677.000000,0.000426,2,1
2,4.000000,3.823295,0.003292,0.000491,498354.000000,3198428.947255,24994.631107,99675.000000,0.000213,2,1
1,3.000000,2.555549,0.003298,0.000492,498351.000000,3198426.391706,24994.605552,99674.000000,0.000080,2,1
1,5.000000,4.864382,0.003308,0.000493,498346.000000,3198421.527324,24994.598165,99673.000000,0.000133,2,1
1,3.000000,2.555549,0.003314,0.000494,498343.000000,3198418.971774,24994.572609,99672.000000,0.000080,2,1
2,7.000000,6.698595,0.003342,0.000498,498329.000000,3198405.574584,24994.554778,99670.000000,0.000373,2,1
1,4.000000,4.188707,0.003350,0.000500,498325.000000,3198401.385877,24994.547954,99669.000000,0.000106,2,1
2,8.000000,7.713378,0.003382,0.000504,498309.000000,3198385.959120,24994.528432,99667.000000,0.000426,2,1
