timestamp,task_id,num_vms,cpu_req,mem_req,chosen_cell,chosen_hw_type,accepted,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,processing_time_sec
125,2149,3,7,6.54285,0,1,1,0.007646,0.00116898,496177,3.19626e+06,24962.6,99410,0,0
125,2098,6,5,5.34089,0,1,1,0.053894,0.00622789,473053,3.18007e+06,24917.4,97026,0,0
125,2193,4,12,5.90959,0,1,1,0.053468,0.00603379,473266,3.18069e+06,24921.3,97059,0,0
125,2100,1,5,4.62672,0,1,1,0.00774,0.00118101,496130,3.19622e+06,24962.2,99406,0,0
125,2151,1,8,4.0652,0,1,1,0.053002,0.0060593,473499,3.18061e+06,24920.1,97070,0,0
125,2195,4,11,5.45914,0,1,1,0.053556,0.00604062,473222,3.18067e+06,24921.2,97055,0,0
125,2153,2,9,4.51916,0,1,1,0.053038,0.00606213,473481,3.1806e+06,24920.1,97068,0,0
125,2102,16,8,7.9957,0,1,1,0.05415,0.00626787,472925,3.17994e+06,24916.8,97010,0,0
125,2197,1,5,4.56641,0,1,1,0.007692,0.00117543,496154,3.19624e+06,24962.4,99409,0,0
125,2155,9,6,6.05173,0,1,1,0.053146,0.00607915,473427,3.18055e+06,24919.8,97059,0,0
125,2199,3,5,4.54893,0,1,1,0.053586,0.00604488,473207,3.18066e+06,24921.1,97052,0,0
125,2157,11,7,6.55021,0,1,1,0.0533,0.00610166,473350,3.18047e+06,24919.5,97048,0,0
125,2201,3,6,6.45056,0,1,1,0.007728,0.00118148,496136,3.19622e+06,24962.2,99406,0,0
126,2108,6,14,7.1324,0,1,1,0.054318,0.00628124,472841,3.1799e+06,24916.7,97004,0,0
126,2210,4,12,5.90959,0,1,1,0.053682,0.00605227,473159,3.18063e+06,24921.1,97048,0,0
126,2165,4,8,7.64659,0,1,1,0.00771,0.00117854,496145,3.19623e+06,24962.3,99406,0,0
126,2110,6,5,5.34089,0,1,1,0.054378,0.00629126,472811,3.17987e+06,24916.5,96998,0,0
126,2212,4,11,5.45914,0,1,1,0.05377,0.00605909,473115,3.18061e+06,24921,97044,0,0
126,2167,1,5,4.62672,0,1,1,0.00772,0.00117998,496140,3.19622e+06,24962.2,99405,0,0
126,2169,2,9,4.51916,0,1,1,0.053336,0.00610449,473332,3.18047e+06,24919.5,97046,0,0
126,2112,2,5,5.1111,0,1,1,0.00776,0.00118421,496120,3.19621e+06,24962.1,99404,0,0
126,2214,8,16,7.80892,0,1,1,0.054026,0.00607862,472987,3.18055e+06,24920.9,97036,0,0
126,2171,9,6,6.05173,0,1,1,0.053444,0.00612151,473278,3.18041e+06,24919.2,97037,0,0
126,2114,1,5,4.56641,0,1,1,0.00777,0.00118564,496115,3.19621e+06,24962.1,99403,0,0
126,2216,3,7,6.54285,0,1,1,0.00777,0.00118761,496115,3.1962e+06,24962,99403,0,0
126,2173,11,7,6.55021,0,1,1,0.053598,0.00614402,473201,3.18034e+06,24918.8,97026,0,0
126,2116,3,6,6.45056,0,1,1,0.007806,0.00119168,496097,3.19619e+06,24961.9,99400,0,0
126,2218,1,8,4.0652,0,1,1,0.054042,0.00607989,472979,3.18054e+06,24920.9,97035,0,0
126,2220,3,5,4.54893,0,1,1,0.054072,0.00608415,472964,3.18053e+06,24920.8,97032,0,0
126,2222,16,8,7.9957,0,1,1,0.054328,0.00612413,472836,3.1804e+06,24920.1,97016,0,0
127,2231,4,8,7.64659,0,1,1,0.007834,0.00119717,496083,3.19617e+06,24961.7,99399,0,0
127,2123,6,14,7.1324,0,1,1,0.054546,0.00630463,472727,3.17983e+06,24916.4,96992,0,0
127,2180,2,5,5.1111,0,1,1,0.00774,0.00118318,496130,3.19621e+06,24962.1,99403,0,0
127,2233,4,12,5.90959,0,1,1,0.054424,0.00613152,472788,3.18038e+06,24920.1,97012,0,0
127,2125,6,5,5.34089,0,1,1,0.054606,0.00631465,472697,3.17979e+06,24916.2,96986,0,0
127,2182,1,5,4.56641,0,1,1,0.00775,0.0011846,496125,3.19621e+06,24962.1,99402,0,0
127,2235,1,8,4.0652,0,1,1,0.05444,0.00613279,472780,3.18038e+06,24920.1,97011,0,0
127,2184,9,6,6.05173,0,1,1,0.053706,0.00616105,473147,3.18028e+06,24918.5,97017,0,0
127,2127,4,11,5.45914,0,1,1,0.054694,0.00632147,472653,3.17977e+06,24916.2,96982,0,0
127,2237,3,5,4.54893,0,1,1,0.05447,0.00613705,472765,3.18036e+06,24920,97008,0,0
127,2129,8,16,7.80892,0,1,1,0.05495,0.00634099,472525,3.17971e+06,24916,96974,0,0
127,2186,3,6,6.45056,0,1,1,0.007786,0.00119065,496107,3.19619e+06,24961.9,99399,0,0
127,2239,1,5,4.62672,0,1,1,0.007844,0.00119861,496078,3.19616e+06,24961.6,99398,0,0
127,2131,3,7,6.54285,0,1,1,0.007848,0.00119782,496076,3.19617e+06,24961.7,99397,0,0
127,2241,11,7,6.55021,0,1,1,0.054624,0.00615957,472688,3.18029e+06,24919.6,96997,0,0
127,2133,2,9,4.51916,0,1,1,0.054986,0.00634382,472507,3.1797e+06,24916,96972,0,0
127,2135,16,8,7.9957,0,1,1,0.055242,0.0063838,472379,3.17957e+06,24915.4,96956,0,0
128,2144,6,14,7.1324,0,1,1,0.05541,0.00639717,472295,3.17953e+06,24915.3,96950,0,0
128,2192,4,12,5.90959,0,1,1,0.053802,0.00616843,473099,3.18026e+06,24918.5,97013,0,0
128,2249,2,5,5.1111,0,1,1,0.007864,0.00120181,496068,3.19615e+06,24961.5,99396,0,0
128,2146,4,8,7.64659,0,1,1,0.007912,0.00120738,496044,3.19614e+06,24961.4,99393,0,0
128,2194,8,16,7.80892,0,1,1,0.054058,0.00618795,472971,3.1802e+06,24918.3,97005,0,0
128,2251,4,11,5.45914,0,1,1,0.054712,0.00616639,472644,3.18027e+06,24919.6,96993,0,0
128,2148,6,5,5.34089,0,1,1,0.05547,0.00640718,472265,3.1795e+06,24915.1,96944,0,0
128,2253,1,5,4.56641,0,1,1,0.007874,0.00120324,496063,3.19615e+06,24961.5,99395,0,0
128,2196,3,7,6.54285,0,1,1,0.007828,0.00119679,496086,3.19617e+06,24961.7,99396,0,0
128,2150,1,5,4.62672,0,1,1,0.007922,0.00120882,496039,3.19613e+06,24961.3,99392,0,0
128,2255,1,8,4.0652,0,1,1,0.054728,0.00616766,472636,3.18026e+06,24919.6,96992,0,0
128,2198,2,9,4.51916,0,1,1,0.054094,0.00619078,472953,3.18019e+06,24918.3,97003,0,0
128,2257,3,5,4.54893,0,1,1,0.054758,0.00617193,472621,3.18025e+06,24919.5,96989,0,0
128,2200,16,8,7.9957,0,1,1,0.05435,0.00623076,472825,3.18006e+06,24917.7,96987,0,0
128,2259,3,6,6.45056,0,1,1,0.00791,0.00120928,496045,3.19613e+06,24961.3,99392,0,0
128,2202,9,6,6.05173,0,1,1,0.054458,0.00624778,472771,3.18001e+06,24917.4,96978,0,0
128,2261,11,7,6.55021,0,1,1,0.054912,0.00619444,472544,3.18018e+06,24919.2,96978,0,0
129,2210,4,8,7.64659,0,1,1,0.007892,0.00120634,496054,3.19614e+06,24961.4,99392,0,0
129,2270,4,11,5.45914,0,1,1,0.055,0.00620127,472500,3.18016e+06,24919.1,96974,0,0
129,2156,6,14,7.1324,0,1,1,0.055638,0.00642056,472181,3.17945e+06,24915,96938,0,0
129,2212,1,5,4.62672,0,1,1,0.007902,0.00120779,496049,3.19614e+06,24961.4,99391,0,0
129,2272,3,7,6.54285,0,1,1,0.007952,0.00121542,496024,3.19611e+06,24961.1,99389,0,0
129,2158,6,5,5.34089,0,1,1,0.055698,0.00643057,472151,3.17942e+06,24914.8,96932,0,0
129,2214,9,6,6.05173,0,1,1,0.054566,0.0062648,472717,3.17995e+06,24917.1,96969,0,0
129,2274,1,8,4.0652,0,1,1,0.055016,0.00620254,472492,3.18015e+06,24919.1,96973,0,0
129,2160,2,5,5.1111,0,1,1,0.007942,0.00121202,496029,3.19612e+06,24961.2,99390,0,0
129,2276,3,5,4.54893,0,1,1,0.055046,0.0062068,472477,3.18014e+06,24919,96970,0,0
129,2162,4,12,5.90959,0,1,1,0.055794,0.00643796,472103,3.1794e+06,24914.8,96928,0,0
129,2278,11,7,6.55021,0,1,1,0.0552,0.00622932,472400,3.18007e+06,24918.7,96959,0,0
129,2164,8,16,7.80892,0,1,1,0.05605,0.00645748,471975,3.17934e+06,24914.6,96920,0,0
129,2166,1,5,4.56641,0,1,1,0.007952,0.00121344,496024,3.19612e+06,24961.2,99389,0,0
129,2168,2,9,4.51916,0,1,1,0.056086,0.0064603,471957,3.17933e+06,24914.6,96918,0,0
129,2170,16,8,7.9957,0,1,1,0.056342,0.00650028,471829,3.1792e+06,24914,96902,0,0
129,2172,3,6,6.45056,0,1,1,0.007988,0.00121949,496006,3.1961e+06,24961,99386,0,0
130,2183,6,5,5.34089,0,1,1,0.056402,0.0065103,471799,3.17917e+06,24913.8,96896,0,0
130,2285,4,8,7.64659,0,1,1,0.008016,0.00122497,495992,3.19608e+06,24960.8,99385,0,0
130,2219,6,14,7.1324,0,1,1,0.054734,0.00627817,472633,3.17991e+06,24917,96963,0,0
130,2185,3,7,6.54285,0,1,1,0.00803,0.00122562,495985,3.19608e+06,24960.8,99383,0,0
130,2221,2,5,5.1111,0,1,1,0.007922,0.00121098,496039,3.19612e+06,24961.2,99389,0,0
130,2287,1,8,4.0652,0,1,1,0.055216,0.00623059,472392,3.18006e+06,24918.7,96958,0,0
130,2187,16,8,7.9957,0,1,1,0.056658,0.00655028,471671,3.17904e+06,24913.2,96880,0,0
130,2223,4,12,5.90959,0,1,1,0.05483,0.00628556,472585,3.17989e+06,24917,96959,0,0
130,2289,1,5,4.62672,0,1,1,0.008026,0.00122642,495987,3.19608e+06,24960.8,99384,0,0
130,2225,4,11,5.45914,0,1,1,0.054918,0.00629238,472541,3.17986e+06,24916.9,96955,0,0
130,2291,2,9,4.51916,0,1,1,0.055252,0.00623341,472374,3.18005e+06,24918.6,96956,0,0
130,2293,9,6,6.05173,0,1,1,0.05536,0.00625043,472320,3.18e+06,24918.4,96947,0,0
130,2227,8,16,7.80892,0,1,1,0.055174,0.00631191,472413,3.1798e+06,24916.7,96947,0,0
130,2295,11,7,6.55021,0,1,1,0.055514,0.00627295,472243,3.17993e+06,24918,96936,0,0
130,2229,1,5,4.56641,0,1,1,0.007932,0.00121241,496034,3.19612e+06,24961.2,99388,0,0
130,2231,3,5,4.54893,0,1,1,0.055204,0.00631617,472398,3.17979e+06,24916.7,96944,0,0
130,2233,3,6,6.45056,0,1,1,0.007968,0.00121846,496016,3.1961e+06,24961,99385,0,0
131,2243,4,12,5.90959,0,1,1,0.0553,0.00632356,472350,3.17976e+06,24916.6,96940,0,0
131,2192,6,14,7.1324,0,1,1,0.056826,0.00656365,471587,3.179e+06,24913.1,96874,0,0
131,2303,2,5,5.1111,0,1,1,0.008046,0.00122962,495977,3.19607e+06,24960.7,99382,0,0
131,2245,4,11,5.45914,0,1,1,0.055388,0.00633038,472306,3.17974e+06,24916.6,96936,0,0
131,2194,4,8,7.64659,0,1,1,0.008094,0.00123518,495953,3.19605e+06,24960.5,99379,0,0
131,2305,1,5,4.56641,0,1,1,0.008056,0.00123104,495972,3.19606e+06,24960.6,99381,0,0
131,2247,8,16,7.80892,0,1,1,0.055644,0.0063499,472178,3.17968e+06,24916.4,96928,0,0
131,2196,6,5,5.34089,0,1,1,0.056886,0.00657366,471557,3.17896e+06,24912.9,96868,0,0
131,2249,3,7,6.54285,0,1,1,0.00801,0.00122459,495995,3.19608e+06,24960.8,99382,0,0
131,2307,2,9,4.51916,0,1,1,0.05555,0.00627577,472225,3.17992e+06,24918,96934,0,0
131,2198,1,5,4.62672,0,1,1,0.008104,0.00123663,495948,3.19604e+06,24960.4,99378,0,0
131,2251,1,8,4.0652,0,1,1,0.05566,0.00635117,472170,3.17968e+06,24916.4,96927,0,0
131,2309,9,6,6.05173,0,1,1,0.055658,0.00629279,472171,3.17986e+06,24917.7,96925,0,0
131,2253,3,5,4.54893,0,1,1,0.05569,0.00635544,472155,3.17966e+06,24916.3,96924,0,0
131,2311,3,6,6.45056,0,1,1,0.008092,0.00123709,495954,3.19604e+06,24960.4,99378,0,0
131,2255,16,8,7.9957,0,1,1,0.055946,0.00639542,472027,3.17953e+06,24915.7,96908,0,0
131,2313,11,7,6.55021,0,1,1,0.055812,0.00631531,472094,3.17979e+06,24917.3,96914,0,0
132,2264,4,8,7.64659,0,1,1,0.008074,0.00123415,495963,3.19605e+06,24960.5,99378,0,0
132,2321,3,7,6.54285,0,1,1,0.008134,0.00124322,495933,3.19602e+06,24960.2,99375,0,0
132,2204,6,14,7.1324,0,1,1,0.057054,0.00658704,471473,3.17892e+06,24912.8,96862,0,0
132,2266,4,12,5.90959,0,1,1,0.056042,0.0064028,471979,3.17951e+06,24915.6,96904,0,0
132,2323,2,9,4.51916,0,1,1,0.055848,0.00631814,472076,3.17978e+06,24917.3,96912,0,0
132,2206,6,5,5.34089,0,1,1,0.057114,0.00659705,471443,3.17889e+06,24912.6,96856,0,0
132,2268,4,11,5.45914,0,1,1,0.05613,0.00640963,471935,3.17949e+06,24915.6,96900,0,0
132,2325,11,7,6.55021,0,1,1,0.056002,0.00634065,471999,3.17971e+06,24917,96901,0,0
132,2208,2,5,5.1111,0,1,1,0.008124,0.00123982,495938,3.19603e+06,24960.3,99376,0,0
132,2270,1,8,4.0652,0,1,1,0.056146,0.0064109,471927,3.17949e+06,24915.6,96899,0,0
132,2210,8,16,7.80892,0,1,1,0.05737,0.00661657,471315,3.17883e+06,24912.5,96848,0,0
132,2272,3,5,4.54893,0,1,1,0.056176,0.00641516,471912,3.17947e+06,24915.5,96896,0,0
132,2212,1,5,4.56641,0,1,1,0.008134,0.00124125,495933,3.19603e+06,24960.3,99375,0,0
132,2274,1,5,4.62672,0,1,1,0.008084,0.0012356,495958,3.19605e+06,24960.5,99377,0,0
132,2214,16,8,7.9957,0,1,1,0.057626,0.00665655,471187,3.1787e+06,24911.8,96832,0,0
132,2276,9,6,6.05173,0,1,1,0.056284,0.00643218,471858,3.17942e+06,24915.2,96887,0,0
132,2216,3,6,6.45056,0,1,1,0.00817,0.0012473,495915,3.19601e+06,24960.1,99372,0,0
133,2330,6,14,7.1324,0,1,1,0.05617,0.00635403,471915,3.17967e+06,24916.9,96895,0,0
133,2285,2,5,5.1111,0,1,1,0.008104,0.00123879,495948,3.19604e+06,24960.4,99375,0,0
133,2225,6,5,5.34089,0,1,1,0.057686,0.00666656,471157,3.17867e+06,24911.7,96826,0,0
133,2287,8,16,7.80892,0,1,1,0.05654,0.00645171,471730,3.17935e+06,24915.1,96879,0,0
133,2227,3,7,6.54285,0,1,1,0.008212,0.00125343,495894,3.19599e+06,24959.9,99369,0,0
133,2332,4,8,7.64659,0,1,1,0.008198,0.00125278,495901,3.19599e+06,24959.9,99371,0,0
133,2289,1,5,4.56641,0,1,1,0.008114,0.00124022,495943,3.19603e+06,24960.3,99374,0,0
133,2229,16,8,7.9957,0,1,1,0.057942,0.00670654,471029,3.17854e+06,24911,96810,0,0
133,2334,4,12,5.90959,0,1,1,0.056266,0.00636141,471867,3.17964e+06,24916.8,96891,0,0
133,2291,1,8,4.0652,0,1,1,0.056556,0.00645298,471722,3.17935e+06,24915.1,96878,0,0
133,2336,4,11,5.45914,0,1,1,0.056354,0.00636824,471823,3.17962e+06,24916.7,96887,0,0
133,2293,2,9,4.51916,0,1,1,0.056592,0.0064558,471704,3.17934e+06,24915,96876,0,0
133,2338,3,5,4.54893,0,1,1,0.056384,0.0063725,471808,3.17961e+06,24916.7,96884,0,0
133,2295,9,6,6.05173,0,1,1,0.0567,0.00647282,471650,3.17929e+06,24914.8,96867,0,0
133,2340,1,5,4.62672,0,1,1,0.008208,0.00125423,495896,3.19599e+06,24959.9,99370,0,0
133,2297,3,6,6.45056,0,1,1,0.00815,0.00124627,495925,3.19601e+06,24960.1,99371,0,0
133,2299,11,7,6.55021,0,1,1,0.056854,0.00649534,471573,3.17921e+06,24914.4,96856,0,0
134,2234,6,14,7.1324,0,1,1,0.05811,0.00671992,470945,3.1785e+06,24910.9,96804,0,0
134,2309,3,7,6.54285,0,1,1,0.008192,0.0012524,495904,3.19599e+06,24959.9,99368,0,0
134,2348,2,5,5.1111,0,1,1,0.008228,0.00125742,495886,3.19598e+06,24959.8,99368,0,0
134,2236,4,8,7.64659,0,1,1,0.008276,0.00126299,495862,3.19596e+06,24959.6,99365,0,0
134,2311,2,9,4.51916,0,1,1,0.05689,0.00649816,471555,3.17921e+06,24914.4,96854,0,0
134,2350,4,12,5.90959,0,1,1,0.05648,0.00637989,471760,3.17958e+06,24916.6,96880,0,0
134,2238,6,5,5.34089,0,1,1,0.05817,0.00672993,470915,3.17846e+06,24910.8,96798,0,0
134,2352,4,11,5.45914,0,1,1,0.056568,0.00638671,471716,3.17956e+06,24916.6,96876,0,0
134,2313,9,6,6.05173,0,1,1,0.056998,0.00651518,471501,3.17915e+06,24914.1,96845,0,0
134,2240,1,5,4.62672,0,1,1,0.008286,0.00126443,495857,3.19595e+06,24959.5,99364,0,0
134,2354,8,16,7.80892,0,1,1,0.056824,0.00640623,471588,3.1795e+06,24916.4,96868,0,0
134,2315,11,7,6.55021,0,1,1,0.057152,0.0065377,471424,3.17908e+06,24913.8,96834,0,0
134,2356,1,5,4.56641,0,1,1,0.008238,0.00125885,495881,3.19597e+06,24959.7,99367,0,0
134,2358,1,8,4.0652,0,1,1,0.05684,0.0064075,471580,3.1795e+06,24916.4,96867,0,0
134,2360,3,5,4.54893,0,1,1,0.05687,0.00641177,471565,3.17948e+06,24916.3,96864,0,0
134,2362,16,8,7.9957,0,1,1,0.057126,0.00645175,471437,3.17935e+06,24915.7,96848,0,0
134,2364,3,6,6.45056,0,1,1,0.008274,0.0012649,495863,3.19595e+06,24959.5,99364,0,0
135,2246,6,14,7.1324,0,1,1,0.058338,0.0067433,470831,3.17842e+06,24910.7,96792,0,0
135,2375,4,12,5.90959,0,1,1,0.057222,0.00645913,471389,3.17933e+06,24915.6,96844,0,0
135,2321,4,8,7.64659,0,1,1,0.008256,0.00126196,495872,3.19596e+06,24959.6,99364,0,0
135,2248,6,5,5.34089,0,1,1,0.058398,0.00675332,470801,3.17839e+06,24910.5,96786,0,0
135,2377,3,7,6.54285,0,1,1,0.008316,0.00127103,495842,3.19593e+06,24959.3,99361,0,0
135,2323,1,5,4.62672,0,1,1,0.008266,0.0012634,495867,3.19596e+06,24959.6,99363,0,0
135,2250,2,5,5.1111,0,1,1,0.008306,0.00126763,495847,3.19594e+06,24959.4,99362,0,0
135,2325,9,6,6.05173,0,1,1,0.05726,0.00655472,471370,3.17902e+06,24913.5,96825,0,0
135,2379,1,8,4.0652,0,1,1,0.057238,0.0064604,471381,3.17933e+06,24915.6,96843,0,0
135,2252,4,11,5.45914,0,1,1,0.058486,0.00676014,470757,3.17837e+06,24910.4,96782,0,0
135,2381,3,5,4.54893,0,1,1,0.057268,0.00646467,471366,3.17931e+06,24915.5,96840,0,0
135,2254,8,16,7.80892,0,1,1,0.058742,0.00677966,470629,3.17831e+06,24910.3,96774,0,0
135,2383,11,7,6.55021,0,1,1,0.057422,0.00648719,471289,3.17924e+06,24915.2,96829,0,0
135,2256,1,5,4.56641,0,1,1,0.008316,0.00126906,495842,3.19594e+06,24959.4,99361,0,0
135,2258,2,9,4.51916,0,1,1,0.058778,0.00678249,470611,3.1783e+06,24910.3,96772,0,0
135,2260,16,8,7.9957,0,1,1,0.059034,0.00682247,470483,3.17817e+06,24909.6,96756,0,0
135,2262,3,6,6.45056,0,1,1,0.008352,0.0012751,495824,3.19592e+06,24959.2,99358,0,0
136,2273,6,5,5.34089,0,1,1,0.059094,0.00683248,470453,3.17814e+06,24909.5,96750,0,0
136,2390,4,8,7.64659,0,1,1,0.00838,0.00128059,495810,3.1959e+06,24959,99357,0,0
136,2330,6,14,7.1324,0,1,1,0.057428,0.00656809,471286,3.17898e+06,24913.4,96819,0,0
136,2275,3,7,6.54285,0,1,1,0.008394,0.00128124,495803,3.1959e+06,24959,99355,0,0
136,2392,4,12,5.90959,0,1,1,0.057518,0.00649457,471241,3.17922e+06,24915.1,96825,0,0
136,2332,2,5,5.1111,0,1,1,0.008286,0.0012666,495857,3.19595e+06,24959.5,99361,0,0
136,2277,9,6,6.05173,0,1,1,0.059202,0.0068495,470399,3.17808e+06,24909.2,96741,0,0
136,2394,1,8,4.0652,0,1,1,0.057534,0.00649584,471233,3.17921e+06,24915.1,96824,0,0
136,2334,4,11,5.45914,0,1,1,0.057516,0.00657492,471242,3.17896e+06,24913.3,96815,0,0
136,2396,3,5,4.54893,0,1,1,0.057564,0.00650011,471218,3.1792e+06,24915,96821,0,0
136,2336,8,16,7.80892,0,1,1,0.057772,0.00659444,471114,3.1789e+06,24913.2,96807,0,0
136,2398,1,5,4.62672,0,1,1,0.00839,0.00128203,495805,3.1959e+06,24959,99356,0,0
136,2338,1,5,4.56641,0,1,1,0.008296,0.00126803,495852,3.19594e+06,24959.4,99360,0,0
136,2400,11,7,6.55021,0,1,1,0.057718,0.00652262,471141,3.17913e+06,24914.7,96810,0,0
136,2340,2,9,4.51916,0,1,1,0.057808,0.00659726,471096,3.17889e+06,24913.1,96805,0,0
136,2342,16,8,7.9957,0,1,1,0.058064,0.00663724,470968,3.17876e+06,24912.5,96789,0,0
136,2344,3,6,6.45056,0,1,1,0.008332,0.00127407,495834,3.19592e+06,24959.2,99357,0,0
137,2282,6,14,7.1324,0,1,1,0.05937,0.00686288,470315,3.17804e+06,24909.1,96735,0,0
137,2408,2,5,5.1111,0,1,1,0.00841,0.00128523,495795,3.19589e+06,24958.9,99354,0,0
137,2354,6,5,5.34089,0,1,1,0.058124,0.00664726,470938,3.17873e+06,24912.3,96783,0,0
137,2284,4,8,7.64659,0,1,1,0.008458,0.0012908,495771,3.19587e+06,24958.7,99351,0,0
137,2410,4,11,5.45914,0,1,1,0.057806,0.00652945,471097,3.17911e+06,24914.6,96806,0,0
137,2356,3,7,6.54285,0,1,1,0.008374,0.00128021,495813,3.1959e+06,24959,99354,0,0
137,2286,4,12,5.90959,0,1,1,0.059466,0.00687026,470267,3.17802e+06,24909,96731,0,0
137,2358,9,6,6.05173,0,1,1,0.058232,0.00666428,470884,3.17867e+06,24912.1,96774,0,0
137,2412,1,5,4.56641,0,1,1,0.00842,0.00128666,495790,3.19588e+06,24958.8,99353,0,0
137,2288,8,16,7.80892,0,1,1,0.059722,0.00688978,470139,3.17795e+06,24908.9,96723,0,0
137,2414,1,8,4.0652,0,1,1,0.057822,0.00653072,471089,3.1791e+06,24914.6,96805,0,0
137,2290,1,5,4.62672,0,1,1,0.008468,0.00129224,495766,3.19586e+06,24958.6,99350,0,0
137,2416,3,5,4.54893,0,1,1,0.057852,0.00653498,471074,3.17909e+06,24914.6,96802,0,0
137,2292,2,9,4.51916,0,1,1,0.059758,0.00689261,470121,3.17794e+06,24908.8,96721,0,0
137,2418,3,6,6.45056,0,1,1,0.008456,0.0012927,495772,3.19586e+06,24958.6,99350,0,0
137,2294,16,8,7.9957,0,1,1,0.060014,0.00693259,469993,3.17782e+06,24908.2,96705,0,0
137,2420,11,7,6.55021,0,1,1,0.058006,0.0065575,470997,3.17902e+06,24914.2,96791,0,0
138,2429,4,11,5.45914,0,1,1,0.058094,0.00656432,470953,3.17899e+06,24914.1,96787,0,0
138,2303,6,5,5.34089,0,1,1,0.060074,0.0069426,469963,3.17778e+06,24908,96699,0,0
138,2363,6,14,7.1324,0,1,1,0.0584,0.00667765,470800,3.17863e+06,24912,96768,0,0
138,2431,3,7,6.54285,0,1,1,0.008498,0.00129884,495751,3.19584e+06,24958.4,99347,0,0
138,2305,2,5,5.1111,0,1,1,0.008488,0.00129544,495756,3.19585e+06,24958.5,99348,0,0
138,2365,4,8,7.64659,0,1,1,0.008438,0.00128976,495781,3.19587e+06,24958.7,99350,0,0
138,2433,1,8,4.0652,0,1,1,0.05811,0.00656559,470945,3.17899e+06,24914.1,96786,0,0
138,2307,1,5,4.56641,0,1,1,0.008498,0.00129686,495751,3.19585e+06,24958.5,99347,0,0
138,2367,4,12,5.90959,0,1,1,0.058496,0.00668504,470752,3.17861e+06,24911.9,96764,0,0
138,2435,3,5,4.54893,0,1,1,0.05814,0.00656986,470930,3.17898e+06,24914.1,96783,0,0
138,2309,9,6,6.05173,0,1,1,0.060182,0.00695962,469909,3.17773e+06,24907.8,96690,0,0
138,2369,8,16,7.80892,0,1,1,0.058752,0.00670456,470624,3.17855e+06,24911.7,96756,0,0
138,2371,1,5,4.62672,0,1,1,0.008448,0.00129121,495776,3.19587e+06,24958.7,99349,0,0
138,2311,3,6,6.45056,0,1,1,0.008534,0.00130291,495733,3.19583e+06,24958.3,99344,0,0
138,2373,2,9,4.51916,0,1,1,0.058788,0.00670738,470606,3.17854e+06,24911.7,96754,0,0
138,2313,11,7,6.55021,0,1,1,0.060336,0.00698214,469832,3.17766e+06,24907.4,96679,0,0
138,2375,16,8,7.9957,0,1,1,0.059044,0.00674736,470478,3.17841e+06,24911.1,96738,0,0
139,2321,3,7,6.54285,0,1,1,0.008576,0.00130904,495712,3.19581e+06,24958.1,99341,0,0
139,2441,6,14,7.1324,0,1,1,0.058308,0.00658323,470846,3.17893e+06,24914,96777,0,0
139,2384,6,5,5.34089,0,1,1,0.059104,0.00675738,470448,3.17838e+06,24910.9,96732,0,0
139,2323,3,5,4.54893,0,1,1,0.060366,0.0069864,469817,3.17764e+06,24907.3,96676,0,0
139,2443,4,8,7.64659,0,1,1,0.008562,0.0013084,495719,3.19581e+06,24958.1,99343,0,0
139,2386,2,5,5.1111,0,1,1,0.008468,0.00129441,495766,3.19586e+06,24958.6,99347,0,0
139,2445,4,12,5.90959,0,1,1,0.058404,0.00659062,470798,3.17891e+06,24913.9,96773,0,0
139,2388,1,5,4.56641,0,1,1,0.008478,0.00129583,495761,3.19585e+06,24958.5,99346,0,0
139,2390,2,9,4.51916,0,1,1,0.05914,0.0067602,470430,3.17837e+06,24910.9,96730,0,0
139,2447,4,11,5.45914,0,1,1,0.058492,0.00659744,470754,3.17889e+06,24913.8,96769,0,0
139,2392,3,6,6.45056,0,1,1,0.008514,0.00130188,495743,3.19583e+06,24958.3,99343,0,0
139,2449,8,16,7.80892,0,1,1,0.058748,0.00661696,470626,3.17883e+06,24913.7,96761,0,0
139,2394,11,7,6.55021,0,1,1,0.059294,0.00678272,470353,3.1783e+06,24910.5,96719,0,0
139,2451,1,8,4.0652,0,1,1,0.058764,0.00661824,470618,3.17882e+06,24913.7,96760,0,0
139,2453,1,5,4.62672,0,1,1,0.008572,0.00130984,495714,3.19581e+06,24958.1,99342,0,0
139,2455,16,8,7.9957,0,1,1,0.05902,0.00665821,470490,3.17869e+06,24913,96744,0,0
139,2457,9,6,6.05173,0,1,1,0.059128,0.00667523,470436,3.17864e+06,24912.8,96735,0,0
140,2468,2,5,5.1111,0,1,1,0.008592,0.00131304,495704,3.1958e+06,24958,99340,0,0
140,2402,6,5,5.34089,0,1,1,0.059354,0.00679273,470323,3.17826e+06,24910.4,96713,0,0
140,2327,6,14,7.1324,0,1,1,0.060534,0.00699978,469733,3.1776e+06,24907.2,96670,0,0
140,2329,4,8,7.64659,0,1,1,0.00864,0.0013186,495680,3.19578e+06,24957.8,99337,0,0
140,2470,1,5,4.56641,0,1,1,0.008602,0.00131446,495699,3.19579e+06,24957.9,99339,0,0
140,2404,3,7,6.54285,0,1,1,0.008556,0.00130801,495722,3.19581e+06,24958.1,99340,0,0
140,2331,4,12,5.90959,0,1,1,0.06063,0.00700716,469685,3.17758e+06,24907.2,96666,0,0
