num_vms,cpu_req,mem_req,util_cpu_before,util_mem_before,avail_cpu_before,avail_mem_before,avail_storage_before,avail_accelerators_before,energy_kwh,chosen_hw_type,accepted
3,6.000000,6.106980,0.004702,0.000428,497649.000000,3198629.022500,24993.056011,0.000000,0.000479,1,1
6,27.000000,7.132397,0.005026,0.000442,497487.000000,3198586.228119,24992.949025,0.000000,0.004311,1,1
4,8.000000,7.646589,0.005090,0.000451,497455.000000,3198555.641761,24992.643162,0.000000,0.000852,1,1
4,17.000000,5.459138,0.005226,0.000458,497387.000000,3198533.805209,24992.588570,0.000000,0.001810,1,1
1,5.000000,4.566410,0.005236,0.000460,497382.000000,3198529.238799,24992.542906,0.000000,0.000133,1,1
1,5.000000,4.626716,0.005246,0.000461,497377.000000,3198524.612083,24992.496639,0.000000,0.000133,1,1
3,6.000000,6.450559,0.005282,0.000467,497359.000000,3198505.260405,24992.303122,0.000000,0.000479,1,1
3,6.000000,6.106980,0.005318,0.000473,497341.000000,3198486.939465,24992.119913,0.000000,0.000479,1,1
6,27.000000,7.132397,0.005642,0.000486,497179.000000,3198444.145084,24992.012927,0.000000,0.004311,1,1
4,8.000000,7.646589,0.005706,0.000496,497147.000000,3198413.558726,24991.707063,0.000000,0.000852,1,1
4,17.000000,5.459138,0.005842,0.000503,497079.000000,3198391.722174,24991.652472,0.000000,0.001810,1,1
1,5.000000,4.566410,0.005852,0.000504,497074.000000,3198387.155764,24991.606808,0.000000,0.000133,1,1
1,5.000000,4.626716,0.005862,0.000505,497069.000000,3198382.529048,24991.560541,0.000000,0.000133,1,1
3,6.000000,6.450559,0.005898,0.000512,497051.000000,3198363.177370,24991.367024,0.000000,0.000479,1,1
3,6.000000,6.106980,0.005934,0.000517,497033.000000,3198344.856430,24991.183814,0.000000,0.000479,1,1
6,27.000000,7.132397,0.006258,0.000531,496871.000000,3198302.062049,24991.076829,0.000000,0.004311,1,1
4,8.000000,7.646589,0.006322,0.000540,496839.000000,3198271.475691,24990.770965,0.000000,0.000852,1,1
4,17.000000,5.459138,0.006458,0.000547,496771.000000,3198249.639140,24990.716374,0.000000,0.001810,1,1
1,5.000000,4.566410,0.006468,0.000548,496766.000000,3198245.072729,24990.670709,0.000000,0.000133,1,1
1,5.000000,4.626716,0.006478,0.000550,496761.000000,3198240.446013,24990.624442,0.000000,0.000133,1,1
3,6.000000,6.450559,0.006514,0.000556,496743.000000,3198221.094335,24990.430926,0.000000,0.000479,1,1
3,6.000000,6.106980,0.006550,0.000562,496725.000000,3198202.773395,24990.247716,0.000000,0.000479,1,1
6,27.000000,7.132397,0.006874,0.000575,496563.000000,3198159.979014,24990.140730,0.000000,0.004311,1,1
4,8.000000,7.646589,0.006938,0.000585,496531.000000,3198129.392656,24989.834867,0.000000,0.000852,1,1
4,17.000000,5.459138,0.007074,0.000591,496463.000000,3198107.556105,24989.780275,0.000000,0.001810,1,1
1,5.000000,4.566410,0.007084,0.000593,496458.000000,3198102.989694,24989.734611,0.000000,0.000133,1,1
1,5.000000,4.626716,0.007094,0.000594,496453.000000,3198098.362978,24989.688344,0.000000,0.000133,1,1
3,6.000000,6.450559,0.007130,0.000600,496435.000000,3198079.011300,24989.494827,0.000000,0.000479,1,1
3,6.000000,6.106980,0.007166,0.000606,496417.000000,3198060.690360,24989.311618,0.000000,0.000479,1,1
6,27.000000,7.132397,0.007490,0.000619,496255.000000,3198017.895979,24989.204632,0.000000,0.004311,1,1
